sl_name,metasub_name,ha_name,barcode,plate_id,plate_position,city,elevation,latitude,longitude,project,setting,surface,surface_material,traffic_level
None,None,5106-CEM-0779,None,plate_0009,g07,london,under_ground,51.583414085,-0.072478320,csd17,urban,bench,wood,
None,None,5106-CEM-0780,None,plate_0009,g08,london,under_ground,51.564470950,-0.106495674,csd17,urban,bench,wood,
None,None,5106-CEM-0781,None,plate_0009,g09,london,under_ground,51.546300742,-0.103948483,csd17,urban,bench,wood,
None,None,5106-CEM-0782,None,plate_0009,g10,london,under_ground,51.530467020,-0.123838556,csd17,urban,bench,wood,
None,None,5106-CEM-0783,None,plate_0009,g11,london,under_ground,51.528665946,-0.133265016,csd17,urban,bench,wood,
None,None,5106-CEM-0784,None,plate_0009,g12,london,under_ground,51.524582490,-0.138254185,csd17,urban,bench,wood,
None,None,5106-CEM-0785,None,plate_0009,h01,london,under_ground,51.515198326,-0.141753096,csd17,urban,bench,-,
None,None,5106-CEM-0786,None,plate_0009,h02,london,under_ground,51.506918921,-0.142899998,csd17,urban,bench,wood,
None,None,5106-CEM-0787,None,plate_0009,h03,london,under_ground,51.496415738,-0.143828518,csd17,urban,bench,wood,
None,None,5106-CEM-0788,None,plate_0009,h04,london,under_ground,51.489267016,-0.133715860,csd17,urban,bench,wood,
None,None,5106-CEM-0789,None,plate_0009,h05,london,under_ground,51.485802837,-0.123728675,csd17,urban,bench,wood,
None,None,5106-CEM-0790,None,plate_0009,h06,london,under_ground,51.472241139,-0.122895213,csd17,urban,bench,wood,
None,None,5106-CEM-0791,None,plate_0009,h07,london,under_ground,51.462653263,-0.114611795,csd17,urban,bench,wood,
None,None,5106-CEM-0792,None,plate_0009,h08,london,under_ground,51.492639704,-0.222367633,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0793,None,plate_0009,h09,london,under_ground,51.502026467,-0.226720989,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0794,None,plate_0009,h10,london,under_ground,51.505626762,-0.226281420,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0795,None,plate_0009,h11,london,under_ground,51.509958279,-0.224245427,csd17,urban,ticket_machine,glass,
None,None,5106-CEM-0796,None,plate_0009,h12,london,under_ground,51.492639704,-0.222367633,csd17,urban,handrail,metal,
None,5_2_1,None,None,None,None,berlin,,,,csd16,,,,
None,5_2_2,None,None,None,None,berlin,,,,csd16,,,,
None,5_3_3,None,None,None,None,berlin,,,,csd16,,,,
None,5_4_1,None,None,None,None,berlin,,,,csd16,,,,
None,5_4_2,None,None,None,None,berlin,,,,csd16,,,,
None,5_5_2,None,None,None,None,berlin,,,,csd16,,,,
None,5_6_1,None,None,None,None,berlin,,,,csd16,,,,
None,5_6_2,None,None,None,None,berlin,,,,csd16,,,,
None,5_6_3,None,None,None,None,berlin,,,,csd16,,,,
None,5_7_2,None,None,None,None,berlin,,,,csd16,,,,
None,5_8_3,None,None,None,None,berlin,,,,csd16,,,,
None,5_9_1,None,None,None,None,berlin,,,,csd16,,,,
None,5_9_2,None,None,None,None,berlin,,,,csd16,,,,
None,6_10_1,None,None,None,None,berlin,,,,csd16,,,,
None,6_10_2,None,None,None,None,berlin,,,,csd16,,,,
None,6_11_3,None,None,None,None,berlin,,,,csd16,,,,
None,6_1_1,None,None,None,None,berlin,,,,csd16,,,,
None,6_2_1,None,None,None,None,berlin,,,,csd16,,,,
None,6_2_3,None,None,None,None,berlin,,,,csd16,,,,
None,6_3_1,None,None,None,None,berlin,,,,csd16,,,,
None,6_4_1,None,None,None,None,berlin,,,,csd16,,,,
None,6_5_1,None,None,None,None,berlin,,,,csd16,,,,
None,6_5_2,None,None,None,None,berlin,,,,csd16,,,,
None,6_6_1,None,None,None,None,berlin,,,,csd16,,,,
None,6_7_3,None,None,None,None,berlin,,,,csd16,,,,
None,6_9_1,None,None,None,None,berlin,,,,csd16,,,,
None,6_9_2,None,None,None,None,berlin,,,,csd16,,,,
None,8_10_2,None,None,None,None,berlin,,,,csd16,,,,
None,8_11_1,None,None,None,None,berlin,,,,csd16,,,,
None,8_11_2,None,None,None,None,berlin,,,,csd16,,,,
None,8_12_3,None,None,None,None,berlin,,,,csd16,,,,
None,8_1_1,None,None,None,None,berlin,,,,csd16,,,,
None,8_1_2,None,None,None,None,berlin,,,,csd16,,,,
None,8_2_2,None,None,None,None,berlin,,,,csd16,,,,
None,8_3_3,None,None,None,None,berlin,,,,csd16,,,,
None,8_4_2,None,None,None,None,berlin,,,,csd16,,,,
None,8_5_3,None,None,None,None,berlin,,,,csd16,,,,
None,8_6_3,None,None,None,None,berlin,,,,csd16,,,,
None,8_7_1,None,None,None,None,berlin,,,,csd16,,,,
None,8_7_2,None,None,None,None,berlin,,,,csd16,,,,
None,8_8_1,None,None,None,None,berlin,,,,csd16,,,,
None,8_8_3,None,None,None,None,berlin,,,,csd16,,,,
None,8_9_1,None,None,None,None,berlin,,,,csd16,,,,
None,8_9_3,None,None,None,None,berlin,,,,csd16,,,,
None,CSD16-AKL-002,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-003,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-006,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-007,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-008,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-012,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-014,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-026,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-040,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-046,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-050,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-053,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-054,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-060,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-AKL-NEG,None,None,None,None,akl,,,,csd16,,,,
None,CSD16-BOG-012,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-013,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-014,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-015,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-016,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-017,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-018,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-019,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-020,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-033,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-034,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-038,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-039,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-091,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-093,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-BOG-NEGATIVE,None,None,None,None,bog,,,,csd16,,,,
None,CSD16-FAI-0145,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0147,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0149,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0151,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0154,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0157,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0172,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0173,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0187,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0188,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0189,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0190,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0195,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0206,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0209,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0210,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0211,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0212,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0221,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0222,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0357,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0368,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0374,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0381,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0405,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0607,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0608,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0609,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0610,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0619,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0621,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0622,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0630,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0632,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0633,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0634,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0635,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0643,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0644,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0645,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0705B,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0706,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0708A,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0718,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0719,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0720,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0721,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0722,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0723,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0728,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0729,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0730,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0731,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0732,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0733,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0738,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0739,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0740,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0741,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0742,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0743,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0748,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0749,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0750,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0751,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0752,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0753,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-FAI-0754,None,None,None,None,fai,,,,csd16,,,,
None,CSD16-HAM-001,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-006,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-008,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-012,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-015,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-016,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-020,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-026,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-038,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-039,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-043,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-050,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-052,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-057,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-058,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-HAM-060,None,None,None,None,ham,,,,csd16,,,,
None,CSD16-ILR-025,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-026,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-027,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-029,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-030,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-031,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-032,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-033,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-034,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-035,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-036,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-037,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-041,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-043,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-044,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-045,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-ILR-048,None,None,None,None,ilr,,,,csd16,,,,
None,CSD16-NYC-0257,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0261,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0265,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0267,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0273,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0274,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0279,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0282,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0285,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0293,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0296,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0302,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0304,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0308,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0309,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0313,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0902,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0906,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0907,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0912,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0913,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0914,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0920,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0923,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0924,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0926,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0929,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0931,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0934,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0935,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0936,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0939,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-0948,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1010,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1011,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1017,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1018,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1029,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1034,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1039,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1056,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-NYC-1063,None,None,None,None,nyc,,,,csd16,,,,
None,CSD16-OFA-050,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-051,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-052,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-053,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-054,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-055,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-056,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-057,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-058,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-059,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-060,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-061,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-062,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-063,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-064,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-065,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-066,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-067,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-068,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-069,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-070,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-071,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-072,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-073,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-074,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-OFA-075,None,None,None,None,ofa,,,,csd16,,,,
None,CSD16-SAC-001,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-007,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-020,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-033,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-034,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-046,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-064,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-072,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-075,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-085,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-086,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-088,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-089,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-096,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-104,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SAC-111,None,None,None,None,sac,,,,csd16,,,,
None,CSD16-SCL-007,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-048,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-049,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-050,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-057,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-087,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-091,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-094,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-101,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-149,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-150,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-151,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-157,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-161,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-163,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-168,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-171,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-174,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-175,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-176,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-179,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-181,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-184,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-186,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-SCL-188,None,None,None,None,scl,,,,csd16,,,,
None,CSD16-TOK-002,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-003,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-013,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-014,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-015,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-019,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-021,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-025,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-026,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-027,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-034,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-038,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-039,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-040,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-041,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-043,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-045,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-046,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-050,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-051,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-052,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-053,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-054,None,None,None,None,tok,,,,csd16,,,,
None,CSD16-TOK-055,None,None,None,None,tok,,,,csd16,,,,
None,OLY-CAV-1-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-CTR-1-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-CTR-1-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-CTR-2-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-CTR-2-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-CTR-3-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-CTR-3-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-DCT-1-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-DCT-2-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-DCT-2-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-DCT-3-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-GOS-1-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-GOS-1-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-GOS-2-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-GOS-2-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-GOS-3-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-GOS-3-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-MRC-1-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-MRC-1-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-MRC-2-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-MRC-2-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-MRC-3-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-MRC-3-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-SPN-1-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-SPN-1-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-SPN-2-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-SPN-2-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-SPN-3-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-SPN-3-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-VCV-1-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-VCV-1-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-VCV-2-D-080816,None,None,None,None,rio,,,,oly,,,,
None,OLY-VCV-2-D-102016,None,None,None,None,rio,,,,oly,,,,
None,OLY-VCV-3-D-102016,None,None,None,None,rio,,,,oly,,,,
None,Porto_A17,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A18,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A19,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A21,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A22,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A23,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A24,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A25,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A26,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A27,None,None,None,None,porto,,,,csd16,,,,
None,Porto_A28,None,None,None,None,porto,,,,csd16,,,,
None,Porto_ANCont,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B01,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B02,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B03,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B04,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B05,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B06,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B07,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B08,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B09,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B10,None,None,None,None,porto,,,,csd16,,,,
None,Porto_B11,None,None,None,None,porto,,,,csd16,,,,
